Unnamed: 0,supply_id,parent_id,priority,start_day,end_date,estdur,device_type,battery_type,d_estdur
2003,H13834924,H13834906,1,15/12/2022,15/01/2023,41,MUDPUMP,LEK|NAJ|POW|ZSF,1.5
2004,H13834926,,1,15/12/2022,15/01/2023,8,GENERATOR,POW|JSU,0.5
2005,H13834928,H13834926,1,15/12/2022,15/01/2023,10,DRILL,LEK|NAJ,0.5
2006,H13834930,H13834926,1,15/12/2022,15/01/2023,51,GENERATOR,JSU|NAJ|LEK|POW,1.0
2007,H13834932,H13834926,1,15/12/2022,15/01/2023,11,DRILL,NAJ|ZSF|JSU,0.5
2008,H13834934,H13834926,1,15/12/2022,15/01/2023,10,DRILL,LEK|JSU|ZSF|POW,1.0
2009,H13834936,H13834926,1,15/12/2022,15/01/2023,11,DRILL,LEK|JSU,2.0
2010,H13834938,H13834926,1,15/12/2022,15/01/2023,12,DRILL,JSU|LEK|ZSF|NAJ,2.0
2011,H13834940,H13834926,1,15/12/2022,15/01/2023,60,DRAWWORK,ZSF,0.5
2012,H13834942,H13834926,1,15/12/2022,15/01/2023,13,DRILL,JSU|POW|ZSF,1.0
2013,H13834944,H13834926,1,15/12/2022,15/01/2023,23,DRAWWORK,POW|LEK,1.0
2014,H13834946,H13834926,1,15/12/2022,15/01/2023,41,DRILL,LEK|ZSF|NAJ,0.5
2015,H13834948,H13834926,1,15/12/2022,15/01/2023,19,GENERATOR,JSU,1.0
2016,H13834950,H13834926,1,15/12/2022,15/01/2023,33,DIESEL,ZSF|POW,1.5
2017,H13834952,H13834926,1,15/12/2022,15/01/2023,23,DIESEL,NAJ|POW|LEK,0.5
2018,H13834954,H13834926,1,15/12/2022,15/01/2023,10,MUDPUMP,ZSF|NAJ,0.5
2019,H13834956,H13834926,1,15/12/2022,15/01/2023,53,DRAWWORK,JSU,1.5
2020,H13834958,H13834926,1,15/12/2022,15/01/2023,12,DRILL,JSU|NAJ|POW,1.0
2021,H13834960,H13834926,1,15/12/2022,15/01/2023,11,GENERATOR,POW|NAJ,0.5
2022,H13834962,,1,15/12/2022,15/01/2023,40,DRAWWORK,JSU|POW|ZSF,0.5
2023,H13834964,,1,15/12/2022,15/01/2023,29,DIESEL,ZSF|POW|LEK|JSU,1.0
2024,H13834966,,1,15/12/2022,15/01/2023,21,MUDPUMP,LEK|JSU|NAJ|POW,2.0
2025,H13834968,H13834966,1,15/12/2022,15/01/2023,2,GENERATOR,NAJ|POW|JSU,1.5
2026,H13834970,H13834966,1,15/12/2022,15/01/2023,33,DIESEL,LEK|NAJ|POW,0.5
2027,H13834972,H13834966,1,15/12/2022,15/01/2023,33,MUDPUMP,NAJ|POW|JSU,2.0
2028,H13834974,H13834966,1,15/12/2022,15/01/2023,39,MUDPUMP,JSU|LEK,0.5
2029,H13834976,H13834966,1,15/12/2022,15/01/2023,31,GENERATOR,POW,1.0
2030,H13834978,H13834966,1,15/12/2022,15/01/2023,8,DIESEL,POW|LEK|NAJ|JSU,2.0
2031,H13834980,H13834966,1,15/12/2022,15/01/2023,21,DIESEL,NAJ|ZSF|POW,2.0
2032,H13834982,H13834966,1,15/12/2022,15/01/2023,58,MUDPUMP,LEK|NAJ|ZSF,0.5
2033,H13834984,H13834966,1,15/12/2022,15/01/2023,30,MUDPUMP,ZSF|NAJ,1.0
2034,H13834986,,1,15/12/2022,15/01/2023,22,DIESEL,LEK,1.0
2035,H13834988,H13834986,1,15/12/2022,15/01/2023,42,MUDPUMP,LEK,0.5
2036,H13834990,H13834986,1,15/12/2022,15/01/2023,22,DRILL,ZSF|NAJ|POW|LEK,1.0
2037,H13834992,H13834986,1,15/12/2022,15/01/2023,31,MUDPUMP,POW|LEK,1.5
2038,H13834994,H13834986,1,15/12/2022,15/01/2023,33,MUDPUMP,ZSF|POW|NAJ|LEK,0.5
2039,H13834996,H13834986,1,15/12/2022,15/01/2023,42,MUDPUMP,POW|NAJ,0.5
2040,H13834998,H13834986,1,15/12/2022,15/01/2023,22,MUDPUMP,POW,1.5
2041,H13835000,H13834986,1,15/12/2022,15/01/2023,18,GENERATOR,ZSF|JSU,1.0
2042,H13835002,,1,15/12/2022,15/01/2023,13,MUDPUMP,ZSF,0.5
2043,H13835004,,1,15/12/2022,15/01/2023,49,DRILL,POW|JSU|LEK|ZSF,0.5
2044,H13835007,H13835004,1,15/12/2022,15/01/2023,41,DRAWWORK,NAJ|ZSF|POW|LEK,1.0
2045,H13835010,H13835004,1,15/12/2022,15/01/2023,32,DRILL,NAJ|JSU,2.0
2046,H13835013,H13835004,1,15/12/2022,15/01/2023,53,GENERATOR,NAJ|LEK,1.5
2047,H13835016,H13835004,1,15/12/2022,15/01/2023,12,DRAWWORK,POW|NAJ|ZSF,0.5
2048,H13835019,H13835004,1,15/12/2022,15/01/2023,21,DRAWWORK,JSU|NAJ,2.0
2049,H13835022,H13835004,1,15/12/2022,15/01/2023,22,MUDPUMP,JSU|ZSF,1.0
2050,H13835025,,1,15/12/2022,15/01/2023,12,DRAWWORK,NAJ|LEK|JSU,2.0
2051,H13835027,H13835025,1,15/12/2022,15/01/2023,31,DRILL,NAJ,1.5
2052,H13835029,H13835025,1,15/12/2022,15/01/2023,38,DRILL,ZSF|POW,1.0
2053,H13835031,H13835025,1,15/12/2022,15/01/2023,13,DRAWWORK,LEK,1.0
2054,H13835033,H13835025,1,15/12/2022,15/01/2023,11,DIESEL,ZSF|LEK|JSU,1.5
2055,H13835035,H13835025,1,15/12/2022,15/01/2023,53,DIESEL,NAJ|JSU|POW,0.5
2056,H13835037,H13835025,1,15/12/2022,15/01/2023,53,GENERATOR,JSU|LEK|ZSF,0.5
2057,H13835039,,1,15/12/2022,15/01/2023,31,DRILL,LEK|JSU|ZSF|NAJ,1.0
2058,H13835042,H13835039,1,15/12/2022,15/01/2023,10,DRAWWORK,NAJ,1.0
2059,H13835045,H13835039,1,15/12/2022,15/01/2023,13,DRILL,LEK|ZSF,2.0
2060,H13835048,H13835039,1,15/12/2022,15/01/2023,13,DIESEL,JSU,1.5
2061,H13835051,H13835039,1,15/12/2022,15/01/2023,41,DRILL,LEK|JSU|NAJ,1.0
2062,H13835054,H13835039,1,15/12/2022,15/01/2023,8,DRAWWORK,LEK|ZSF|JSU,1.0
2063,H13835057,H13835039,1,15/12/2022,15/01/2023,42,DIESEL,POW|LEK|JSU|ZSF,1.5
2064,H13835060,H13835039,1,15/12/2022,15/01/2023,21,GENERATOR,ZSF|LEK,0.5
2065,H13835063,,1,15/12/2022,15/01/2023,21,GENERATOR,POW|LEK|ZSF|JSU,0.5
2066,H13835065,,1,15/12/2022,15/01/2023,18,DRAWWORK,NAJ|JSU,1.0
2067,H13835067,,1,15/12/2022,15/01/2023,52,DIESEL,JSU|LEK,0.5
2068,H13835072,H13835067,1,15/12/2022,15/01/2023,13,DRILL,JSU|POW,1.0
2069,H13835077,H13835067,1,15/12/2022,15/01/2023,22,MUDPUMP,JSU|ZSF,2.0
2070,H13835082,H13835067,1,15/12/2022,15/01/2023,22,GENERATOR,POW,2.0
2071,H13835087,H13835067,1,15/12/2022,15/01/2023,33,DIESEL,ZSF,0.5
2072,H13835092,H13835067,1,15/12/2022,15/01/2023,10,GENERATOR,JSU,1.0
2073,H13835097,H13835067,1,15/12/2022,15/01/2023,33,DRAWWORK,ZSF|NAJ,1.0
2074,H13835102,H13835067,1,15/12/2022,15/01/2023,10,DRAWWORK,ZSF|POW,0.5
2075,H13835107,H13835067,1,15/12/2022,15/01/2023,10,DRAWWORK,NAJ,1.0
2076,H13835112,H13835067,1,15/12/2022,15/01/2023,42,DIESEL,POW|ZSF|JSU,1.5
2077,H13835117,H13835067,1,15/12/2022,15/01/2023,21,DRAWWORK,ZSF|LEK|NAJ|JSU,0.5
2078,H13835122,H13835067,1,15/12/2022,15/01/2023,21,GENERATOR,ZSF|JSU,0.5
2079,H13835127,H13835067,1,15/12/2022,15/01/2023,53,DRAWWORK,ZSF|POW|JSU|LEK,1.5
2080,H13835132,,1,15/12/2022,15/01/2023,22,MUDPUMP,NAJ|POW,1.0
2081,H13835136,H13835132,1,15/12/2022,15/01/2023,9,GENERATOR,ZSF|POW|JSU,0.5
2082,H13835140,H13835132,1,15/12/2022,15/01/2023,52,MUDPUMP,POW,0.5
2083,H13835144,H13835132,1,15/12/2022,15/01/2023,13,MUDPUMP,NAJ,1.0
2084,H13835148,H13835132,1,15/12/2022,15/01/2023,22,MUDPUMP,NAJ|LEK|ZSF|POW,2.0
2085,H13835152,H13835132,1,15/12/2022,15/01/2023,10,DIESEL,POW,1.5
2086,H13835156,H13835132,1,15/12/2022,15/01/2023,2,GENERATOR,NAJ,0.5
2087,H13835160,H13835132,1,15/12/2022,15/01/2023,21,DIESEL,POW|ZSF|LEK|NAJ,2.0
2088,H13835164,H13835132,1,15/12/2022,15/01/2023,31,DRILL,NAJ|POW,0.5
2089,H13835168,H13835132,1,15/12/2022,15/01/2023,50,GENERATOR,LEK|ZSF|POW,1.0
2090,H13835172,H13835132,1,15/12/2022,15/01/2023,48,DIESEL,NAJ|ZSF|POW|LEK,2.0
2091,H13835176,H13835132,1,15/12/2022,15/01/2023,23,DRAWWORK,LEK,2.0
2092,H13835180,H13835132,1,15/12/2022,15/01/2023,21,DRILL,POW,0.5
2093,H13835184,H13835132,1,15/12/2022,15/01/2023,10,GENERATOR,JSU|ZSF|LEK|NAJ,1.0
2094,H13835188,H13835132,1,15/12/2022,15/01/2023,31,DRAWWORK,LEK|POW|NAJ|JSU,1.0
2095,H13835192,H13835132,1,15/12/2022,15/01/2023,22,DRAWWORK,POW|ZSF|JSU|NAJ,0.5
2096,H13835196,H13835132,1,15/12/2022,15/01/2023,11,GENERATOR,JSU|POW|NAJ|ZSF,1.0
2097,H13835200,H13835132,1,15/12/2022,15/01/2023,23,DIESEL,ZSF|LEK|JSU,1.5
2098,H13835204,H13835132,1,15/12/2022,15/01/2023,12,GENERATOR,NAJ,0.5
2099,H13835208,H13835132,1,15/12/2022,15/01/2023,49,MUDPUMP,JSU,0.5
2100,H13835212,H13835132,1,15/12/2022,15/01/2023,13,GENERATOR,POW|LEK,1.5
2101,H13835216,H13835132,1,15/12/2022,15/01/2023,23,DRAWWORK,LEK,1.0
2102,H13835220,H13835132,1,15/12/2022,15/01/2023,63,MUDPUMP,ZSF|JSU|POW,0.5
2103,H13835224,H13835132,1,15/12/2022,15/01/2023,33,DIESEL,LEK|POW|NAJ|ZSF,0.5
2104,H13835228,H13835132,1,15/12/2022,15/01/2023,39,DRAWWORK,JSU,1.0
2105,H13835232,,1,15/12/2022,15/01/2023,48,DRILL,JSU|ZSF,2.0
2106,H13835234,,1,15/12/2022,15/01/2023,12,DRAWWORK,POW|NAJ|LEK,1.5
2107,H13835236,,1,15/12/2022,15/01/2023,43,DRILL,NAJ|POW|ZSF|JSU,0.5
2108,H13835238,,1,15/12/2022,15/01/2023,32,GENERATOR,LEK|JSU,2.0
2109,H13835245,H13835238,1,15/12/2022,15/01/2023,59,MUDPUMP,LEK|JSU,1.0
2110,H13835252,H13835238,1,15/12/2022,15/01/2023,11,GENERATOR,NAJ|LEK|POW|ZSF,2.0
2111,H13835259,H13835238,1,15/12/2022,15/01/2023,29,MUDPUMP,JSU|NAJ|POW|ZSF,1.5
2112,H13835266,H13835238,1,15/12/2022,15/01/2023,42,DRILL,LEK|JSU,1.0
2113,H13835273,H13835238,1,15/12/2022,15/01/2023,11,DIESEL,NAJ|POW,1.0
2114,H13835280,H13835238,1,15/12/2022,15/01/2023,63,GENERATOR,ZSF,1.5
2115,H13835287,H13835238,1,15/12/2022,15/01/2023,10,DRILL,JSU|ZSF,0.5
2116,H13835294,H13835238,1,15/12/2022,15/01/2023,21,GENERATOR,ZSF,0.5
2117,H13835301,H13835238,1,15/12/2022,15/01/2023,31,DRILL,ZSF|JSU|POW,1.0
2118,H13835308,H13835238,1,15/12/2022,15/01/2023,12,MUDPUMP,JSU|POW,1.5
2119,H13835315,H13835238,1,15/12/2022,15/01/2023,39,MUDPUMP,NAJ|POW,0.5
2120,H13835322,H13835238,1,15/12/2022,15/01/2023,12,GENERATOR,JSU,0.5
2121,H13835329,H13835238,1,15/12/2022,15/01/2023,33,GENERATOR,POW|NAJ,1.5
2122,H13835336,H13835238,1,15/12/2022,15/01/2023,52,DRAWWORK,ZSF|NAJ|JSU,1.0
2123,H13835343,H13835238,1,15/12/2022,15/01/2023,13,MUDPUMP,ZSF,0.5
2124,H13835350,H13835238,1,15/12/2022,15/01/2023,12,DIESEL,ZSF|POW|JSU,0.5
2125,H13835357,H13835238,1,15/12/2022,15/01/2023,62,GENERATOR,LEK|POW|NAJ|ZSF,1.0
2126,H13835364,H13835238,1,15/12/2022,15/01/2023,23,MUDPUMP,ZSF,2.0
2127,H13835371,H13835238,1,15/12/2022,15/01/2023,31,DIESEL,ZSF|LEK|NAJ,1.5
2128,H13835378,,1,15/12/2022,15/01/2023,13,DIESEL,LEK,0.5
2129,H13835382,H13835378,1,15/12/2022,15/01/2023,28,DRAWWORK,ZSF|POW,2.0
2130,H13835386,H13835378,1,15/12/2022,15/01/2023,31,DRILL,JSU|LEK|POW,0.5
2131,H13835390,H13835378,1,15/12/2022,15/01/2023,22,DRILL,POW|NAJ|JSU|LEK,1.0
2132,H13835394,H13835378,1,15/12/2022,15/01/2023,2,DRAWWORK,NAJ|JSU|POW,2.0
2133,H13835398,H13835378,1,15/12/2022,15/01/2023,69,DIESEL,LEK|ZSF,2.0
2134,H13835402,H13835378,1,15/12/2022,15/01/2023,12,DRAWWORK,POW|NAJ|ZSF|LEK,0.5
2135,H13835406,H13835378,1,15/12/2022,15/01/2023,10,DRILL,ZSF,1.0
2136,H13835410,H13835378,1,15/12/2022,15/01/2023,32,DIESEL,NAJ,1.0
2137,H13835414,,1,15/12/2022,15/01/2023,69,DRILL,ZSF|NAJ|POW|JSU,0.5
2138,H13835416,,1,15/12/2022,15/01/2023,13,MUDPUMP,JSU,1.0
2139,H13835425,H13835416,1,15/12/2022,15/01/2023,63,DRILL,POW|LEK|JSU,1.5
2140,H13835434,H13835416,1,15/12/2022,15/01/2023,22,DIESEL,NAJ,0.5
2141,H13835443,H13835416,1,15/12/2022,15/01/2023,33,DRAWWORK,ZSF|POW|NAJ,0.5
2142,H13835452,H13835416,1,15/12/2022,15/01/2023,12,DRAWWORK,LEK,1.5
2143,H13835461,H13835416,1,15/12/2022,15/01/2023,30,DIESEL,JSU,1.0
2144,H13835470,H13835416,1,15/12/2022,15/01/2023,30,MUDPUMP,JSU|POW|NAJ|ZSF,0.5
2145,H13835479,H13835416,1,15/12/2022,15/01/2023,23,DIESEL,ZSF|LEK|POW|NAJ,0.5
2146,H13835488,H13835416,1,15/12/2022,15/01/2023,11,GENERATOR,NAJ,1.0
2147,H13835497,H13835416,1,15/12/2022,15/01/2023,29,GENERATOR,ZSF|LEK|NAJ|JSU,2.0
2148,H13835506,H13835416,1,15/12/2022,15/01/2023,28,DIESEL,JSU|POW|LEK,1.5
2149,H13835515,H13835416,1,15/12/2022,15/01/2023,13,DRAWWORK,NAJ|JSU,0.5
2150,H13835524,H13835416,1,15/12/2022,15/01/2023,2,MUDPUMP,POW,2.0
2151,H13835533,H13835416,1,15/12/2022,15/01/2023,22,DRILL,ZSF|LEK,1.0
2152,H13835542,H13835416,1,15/12/2022,15/01/2023,13,GENERATOR,POW|NAJ|LEK,2.0
2153,H13835551,H13835416,1,15/12/2022,15/01/2023,59,MUDPUMP,NAJ|POW|ZSF,1.5
2154,H13835560,H13835416,1,15/12/2022,15/01/2023,8,DRAWWORK,POW|LEK,1.0
2155,H13835569,H13835416,1,15/12/2022,15/01/2023,49,DIESEL,LEK,1.0
2156,H13835578,H13835416,1,15/12/2022,15/01/2023,13,DRILL,JSU|NAJ|POW|ZSF,1.5
2157,H13835587,H13835416,1,15/12/2022,15/01/2023,53,MUDPUMP,JSU|NAJ|ZSF,0.5
2158,H13835596,H13835416,1,15/12/2022,15/01/2023,22,GENERATOR,NAJ|LEK,0.5
2159,H13835605,H13835416,1,1/1/2023,31/01/2023,29,DIESEL,POW|JSU,1.0
2160,H13835614,H13835416,1,1/1/2023,31/01/2023,11,DRILL,ZSF,1.0
2161,H13835623,H13835416,1,1/1/2023,31/01/2023,51,DIESEL,ZSF|NAJ|LEK|POW,2.0
2162,H13835632,H13835416,1,1/1/2023,31/01/2023,22,DRAWWORK,NAJ,1.5
2163,H13835641,H13835416,1,1/1/2023,31/01/2023,8,GENERATOR,POW,1.0
2164,H13835650,H13835416,1,1/1/2023,31/01/2023,11,DIESEL,LEK,1.0
2165,H13835659,H13835416,1,1/1/2023,31/01/2023,62,DRILL,ZSF|JSU,1.5
2166,H13835668,H13835416,1,1/1/2023,31/01/2023,41,MUDPUMP,POW|JSU|ZSF|NAJ,0.5
2167,H13835677,H13835416,1,1/1/2023,31/01/2023,33,DRAWWORK,NAJ,0.5
2168,H13835686,H13835416,1,1/1/2023,31/01/2023,28,DRILL,JSU|LEK|POW|NAJ,1.0
2169,H13835695,H13835416,1,1/1/2023,31/01/2023,41,DRILL,ZSF|JSU|NAJ|LEK,0.5
2170,H13835704,H13835416,1,1/1/2023,31/01/2023,11,DRAWWORK,POW|LEK|JSU|ZSF,1.0
2171,H13835713,H13835416,1,1/1/2023,31/01/2023,22,MUDPUMP,LEK|NAJ|JSU|POW,2.0
2172,H13835722,H13835416,1,1/1/2023,31/01/2023,48,DIESEL,ZSF|NAJ|POW,2.0
2173,H13835731,H13835416,1,1/1/2023,31/01/2023,31,DIESEL,JSU|POW,0.5
2174,H13835740,H13835416,1,1/1/2023,31/01/2023,13,GENERATOR,ZSF|NAJ|POW|JSU,1.0
2175,H13835749,H13835416,1,1/1/2023,31/01/2023,43,DRILL,JSU|ZSF|LEK,1.0
2176,H13835758,H13835416,1,1/1/2023,31/01/2023,39,DRAWWORK,JSU|POW,0.5
2177,H13835767,H13835416,1,1/1/2023,31/01/2023,42,GENERATOR,JSU,1.0
2178,H13835776,H13835416,1,1/1/2023,31/01/2023,41,MUDPUMP,LEK|NAJ,1.5
2179,H13835785,H13835416,1,1/1/2023,31/01/2023,9,MUDPUMP,NAJ|POW|ZSF|LEK,0.5
2180,H13835794,H13835416,1,1/1/2023,31/01/2023,2,DRAWWORK,ZSF,0.5
2181,H13835803,H13835416,1,1/1/2023,31/01/2023,23,DIESEL,NAJ|ZSF|JSU|LEK,1.5
2182,H13835812,H13835416,1,1/1/2023,31/01/2023,12,DRAWWORK,NAJ|LEK|JSU,1.0
2183,H13835821,H13835416,1,1/1/2023,31/01/2023,62,MUDPUMP,JSU|NAJ,0.5
2184,H13835830,H13835416,1,1/1/2023,31/01/2023,40,DIESEL,ZSF|LEK|JSU,0.5
2185,H13835839,H13835416,1,1/1/2023,31/01/2023,21,MUDPUMP,NAJ|POW|LEK,1.0
2186,H13835848,H13835416,1,1/1/2023,31/01/2023,39,MUDPUMP,NAJ,2.0
2187,H13835857,H13835416,1,1/1/2023,31/01/2023,52,MUDPUMP,JSU|POW,1.5
2188,H13835866,H13835416,1,1/1/2023,31/01/2023,12,GENERATOR,LEK|ZSF,0.5
2189,H13835875,H13835416,1,1/1/2023,31/01/2023,23,DRAWWORK,ZSF|POW|LEK|JSU,2.0
2190,H13835884,H13835416,1,1/1/2023,31/01/2023,13,GENERATOR,NAJ|POW|JSU|LEK,0.5
2191,H13835893,H13835416,1,1/1/2023,31/01/2023,51,DRILL,NAJ|LEK|JSU|ZSF,1.0
2192,H13835902,H13835416,1,1/1/2023,31/01/2023,13,DRILL,LEK|NAJ,2.0
2193,H13835911,H13835416,1,1/1/2023,31/01/2023,43,DIESEL,JSU,2.0
2194,H13835920,,1,1/1/2023,31/01/2023,69,GENERATOR,LEK|ZSF|POW,0.5
2195,H13835922,,1,1/1/2023,31/01/2023,62,DRAWWORK,POW|JSU,1.0
2196,H13835924,,1,1/1/2023,31/01/2023,2,GENERATOR,POW,1.0
2197,H13835926,H13835924,1,1/1/2023,31/01/2023,38,DRILL,NAJ|LEK,0.5
2198,H13835928,H13835924,1,1/1/2023,31/01/2023,12,DRAWWORK,NAJ|JSU|POW,1.0
2199,H13835930,H13835924,1,1/1/2023,31/01/2023,2,GENERATOR,LEK,2.0
2200,H13835932,H13835924,1,1/1/2023,31/01/2023,12,DIESEL,JSU|POW,1.5
2201,H13835934,H13835924,1,1/1/2023,31/01/2023,59,DIESEL,ZSF|NAJ,1.0
2202,H13835936,H13835924,1,1/1/2023,31/01/2023,13,DRILL,ZSF|POW|NAJ,1.0
2203,H13835938,H13835924,1,1/1/2023,31/01/2023,9,MUDPUMP,POW|NAJ|LEK|ZSF,1.5
2204,H13835940,H13835924,1,1/1/2023,31/01/2023,29,GENERATOR,LEK|POW|NAJ,0.5
2205,H13835942,H13835924,1,1/1/2023,31/01/2023,43,DRILL,POW|LEK|JSU,0.5
2206,H13835944,H13835924,1,1/1/2023,31/01/2023,2,GENERATOR,JSU|LEK|POW|NAJ,1.0
2207,H13835946,H13835924,1,1/1/2023,31/01/2023,21,DRILL,POW|NAJ|LEK|JSU,0.5
2208,H13835948,H13835924,1,1/1/2023,31/01/2023,20,DRILL,ZSF|NAJ|JSU,1.0
2209,H13835950,H13835924,1,1/1/2023,31/01/2023,51,DRILL,JSU|POW,2.0
2210,H13835952,H13835924,1,1/1/2023,31/01/2023,10,DRILL,NAJ|JSU|POW|LEK,2.0
2211,H13835954,H13835924,1,1/1/2023,31/01/2023,21,DRAWWORK,JSU|POW,0.5
2212,H13835956,H13835924,1,1/1/2023,31/01/2023,62,DRILL,POW|JSU,1.0
2213,H13835958,H13835924,1,1/1/2023,31/01/2023,59,DRAWWORK,JSU,1.0
2214,H13835960,H13835924,1,1/1/2023,31/01/2023,13,DRILL,ZSF|LEK,0.5
2215,H13835962,H13835924,1,1/1/2023,31/01/2023,58,GENERATOR,ZSF|POW|NAJ,1.0
2216,H13835964,H13835924,1,1/1/2023,31/01/2023,51,DIESEL,JSU|LEK|ZSF|POW,1.5
2217,H13835966,H13835924,1,1/1/2023,31/01/2023,63,DIESEL,POW,0.5
2218,H13835968,H13835924,1,1/1/2023,31/01/2023,22,MUDPUMP,LEK,0.5
2219,H13835970,H13835924,1,1/1/2023,31/01/2023,69,DRAWWORK,NAJ|JSU|ZSF,1.5
2220,H13835972,H13835924,1,1/1/2023,31/01/2023,11,DRILL,NAJ|ZSF|LEK,1.0
2221,H13835974,H13835924,1,1/1/2023,31/01/2023,22,GENERATOR,ZSF,0.5
2222,H13835976,H13835924,1,1/1/2023,31/01/2023,2,DRAWWORK,POW|LEK,0.5
2223,H13835978,H13835924,1,1/1/2023,31/01/2023,2,DIESEL,JSU|NAJ|ZSF|LEK,1.0
2224,H13835980,H13835924,1,1/1/2023,31/01/2023,22,MUDPUMP,NAJ|POW|ZSF,2.0
2225,H13835982,H13835924,1,1/1/2023,31/01/2023,13,GENERATOR,JSU|POW|NAJ|LEK,1.5
2226,H13835984,H13835924,1,1/1/2023,31/01/2023,29,DIESEL,ZSF|JSU|LEK,0.5
2227,H13835986,H13835924,1,1/1/2023,31/01/2023,62,MUDPUMP,POW|NAJ|ZSF,2.0
2228,H13835988,H13835924,1,1/1/2023,31/01/2023,52,MUDPUMP,NAJ|LEK|JSU|ZSF,0.5
2229,H13835990,H13835924,1,1/1/2023,31/01/2023,31,GENERATOR,POW|LEK|ZSF|NAJ,1.0
2230,H13835992,H13835924,1,1/1/2023,31/01/2023,42,DIESEL,NAJ|JSU|POW|LEK,2.0
2231,H13835994,H13835924,1,1/1/2023,31/01/2023,32,DIESEL,JSU|NAJ|ZSF|LEK,2.0
2232,H13835996,H13835924,1,1/1/2023,31/01/2023,41,MUDPUMP,POW|LEK|ZSF,0.5
2233,H13835998,H13835924,1,1/1/2023,31/01/2023,43,MUDPUMP,LEK|ZSF,1.0
2234,H13836000,H13835924,1,1/1/2023,31/01/2023,30,DIESEL,LEK|NAJ|POW|ZSF,1.0
2235,H13836002,H13835924,1,1/1/2023,31/01/2023,22,MUDPUMP,NAJ|POW|JSU,0.5
2236,H13836004,H13835924,1,1/1/2023,31/01/2023,13,DRILL,ZSF|POW,1.0
2237,H13836006,H13835924,1,1/1/2023,31/01/2023,43,MUDPUMP,POW|ZSF|NAJ|LEK,1.5
2238,H13836008,H13835924,1,1/1/2023,31/01/2023,18,MUDPUMP,POW|LEK|JSU|ZSF,0.5
2239,H13836010,H13835924,1,1/1/2023,31/01/2023,22,MUDPUMP,POW|JSU|NAJ|ZSF,0.5
2240,H13836012,H13835924,1,1/1/2023,31/01/2023,2,MUDPUMP,LEK,1.5
2241,H13836014,H13835924,1,1/1/2023,31/01/2023,21,GENERATOR,NAJ|JSU,1.0
2242,H13836016,H13835924,1,1/1/2023,31/01/2023,32,MUDPUMP,JSU,0.5
2243,H13836018,H13835924,1,1/1/2023,31/01/2023,13,DRILL,JSU|POW,0.5
2244,H13836020,H13835924,1,1/1/2023,31/01/2023,3,DRAWWORK,ZSF|LEK,1.0
2245,H13836022,H13835924,1,1/1/2023,31/01/2023,22,DRILL,LEK|JSU|NAJ|POW,2.0
2246,H13836024,H13835924,1,1/1/2023,31/01/2023,12,GENERATOR,JSU|NAJ,1.5
2247,H13836026,H13835924,1,1/1/2023,31/01/2023,21,DRAWWORK,JSU|ZSF,0.5
2248,H13836028,H13835924,1,1/1/2023,31/01/2023,32,DRAWWORK,LEK|JSU|NAJ|POW,2.0
2249,H13836030,H13835924,1,1/1/2023,31/01/2023,33,MUDPUMP,POW,1.0
2250,H13836032,H13835924,1,1/1/2023,31/01/2023,18,DRAWWORK,POW|JSU,2.0
2251,H13836034,H13835924,1,1/1/2023,31/01/2023,13,DRILL,POW|JSU|LEK,1.5
2252,H13836036,H13835924,1,1/1/2023,31/01/2023,21,DRILL,JSU|NAJ,1.0
2253,H13836038,H13835924,1,1/1/2023,31/01/2023,33,DRAWWORK,POW|ZSF,1.0
2254,H13836040,H13835924,1,1/1/2023,31/01/2023,38,DIESEL,LEK|JSU|ZSF,1.5
2255,H13836042,H13835924,1,1/1/2023,31/01/2023,39,DIESEL,POW|JSU,0.5
2256,H13836044,H13835924,1,1/1/2023,31/01/2023,3,GENERATOR,JSU|LEK|NAJ,0.5
2257,H13836046,H13835924,1,1/1/2023,31/01/2023,13,DRILL,POW,1.0
2258,H13836048,H13835924,1,1/1/2023,31/01/2023,41,DRAWWORK,POW|NAJ|LEK|JSU,1.0
2259,H13836050,H13835924,1,1/1/2023,31/01/2023,2,DRILL,JSU|ZSF|NAJ,2.0
2260,H13836052,H13835924,1,1/1/2023,31/01/2023,18,DIESEL,JSU|LEK|ZSF,1.5
2261,H13836054,H13835924,1,15/01/2023,15/02/2023,41,DRILL,JSU,1.0
2262,H13836056,H13835924,1,15/01/2023,15/02/2023,33,DRAWWORK,NAJ|ZSF,1.0
2263,H13836058,H13835924,1,15/01/2023,15/02/2023,13,DIESEL,NAJ,1.5
2264,H13836060,H13835924,1,15/01/2023,15/02/2023,2,GENERATOR,POW|NAJ|ZSF|LEK,0.5
2265,H13836062,H13835924,1,15/01/2023,15/02/2023,51,GENERATOR,ZSF|NAJ|POW,0.5
2266,H13836064,H13835924,1,15/01/2023,15/02/2023,18,DRAWWORK,JSU|POW|LEK|NAJ,1.0
2267,H13836066,H13835924,1,15/01/2023,15/02/2023,31,DIESEL,ZSF|NAJ,0.5
2268,H13836068,H13835924,1,15/01/2023,15/02/2023,13,DRILL,JSU|ZSF|NAJ,1.0
2269,H13836070,H13835924,1,15/01/2023,15/02/2023,33,MUDPUMP,ZSF,2.0
2270,H13836072,H13835924,1,15/01/2023,15/02/2023,32,GENERATOR,JSU|ZSF,2.0
